X,Y,Z,X_new,Y_new,Z_new
0.4167543,1.3737249,-4.3627222,0.43303015463524563,1.4273741287691268,-4.533103243077802
0.8450686,1.0017394,-3.9850422,0.904647770899312,1.0723642024233468,-4.265996326416212
0.7868967,1.1198593,-4.1262335,0.8305873764340053,1.1820369788845493,-4.355333371354973
1.1122346,1.116529,-4.1095148,1.1771526647642372,1.1816977170432832,-4.349375840050356
1.1109764,1.3199282,-4.3563468,1.1780018930829128,1.3995598091314287,-4.619166327318645
0.7796372,1.3541788,-4.3389922,0.8330559581208941,1.446963687342013,-4.636288910341997
0.9972706,0.8789264,-3.8313985,1.029698296484126,0.9075059635919533,-3.955981965779234
1.1944179,1.2208047,-4.2485137,1.2629057483979547,1.290805565875428,-4.492123212384429
1.4115257,1.223489,-4.3302848,1.4604405229513273,1.2658876242814399,-4.480345910698037
1.2912037,0.8835812,-4.0406117,1.3783101348317977,0.9431888422460697,-4.313197102076101
1.4399266,1.05513,-4.2130039,1.477082774495994,1.0823568005855007,-4.321717155287252
1.6091243,0.8066005,-4.2014478,1.6662072815904592,0.8352143003710187,-4.350492325286626
1.6603836,1.0605677,-4.3715672,1.7375875851786275,1.1098816374489913,-4.574834932418083
1.70897,0.5926617,-4.0039509,1.8048784709015633,0.625922247235423,-4.228655141960911
1.9256398,0.2756009,-3.9775793,1.9404842919082284,0.2777254693664778,-4.008241910802491
1.8480095,0.2252725,-3.8106226,1.904258782212133,0.2321292918223,-3.9266094420759377
1.9027738,0.5287469,-4.1859726,1.9957168583019926,0.5545741181137337,-4.390440989995881
2.0992062,0.5270485,-4.2905163,2.1632959544781154,0.5431395390618412,-4.421507784424613
1.8917882,0.8218766,-4.338568,2.031668943304663,0.8826469915864943,-4.6593661298952105
1.7162416,0.8807046,-4.2771159,1.8074426605183638,0.9275052331529321,-4.504401793804203
2.034502,0.1542966,-4.0683054,2.109306458501504,0.15996976896794557,-4.217888630916335
2.1685821,0.1248029,-4.2066032,2.1916578319128175,0.12613091901405632,-4.251365373268331
1.7902138,-0.7885156,-4.0870066,1.8864543110507788,-0.8309055895730395,-4.306720917838408
0.8514428,-1.516617,-4.1016601,0.9016632216943065,-1.6060712126479357,-4.343587214620865
0.9163587,1.212407,-4.237205,0.9674342048623653,1.279983484649151,-4.473376037149905
1.502078,0.6761057,-3.7872755,1.5535525789158842,0.6992751067885483,-3.9170613111236197
1.3264509,0.7622216,-3.923255,1.3744336929876984,0.7897940651727043,-4.065174110992313
-0.3945204,-0.9148673,-2.2136145,-0.40878251751426453,-0.9479402284025819,-2.2936378147139664
-0.1670232,-1.1127901,-1.9942496,-0.1759855792814372,-1.1725018462533854,-2.101260011110878
-0.5687608,-0.6864109,-2.0617104,-0.5993662313316555,-0.723347168577669,-2.172652532567786
-0.7479281,-0.3687685,-2.1904272,-0.7735426040527915,-0.38139781856389915,-2.2654433765439013
-0.7592908,-0.3155543,-2.400037,-0.7722928661956343,-0.320957839588412,-2.4411351404568205
0.1901143,-1.2367052,-2.4580396,0.20396488402544558,-1.3268040999107666,-2.6371175758159837
-0.1852748,-1.1216629,-2.2858201,-0.1925643555080436,-1.1657942334077984,-2.3757546863568697
-0.0374364,-1.1589514,-2.6457672,-0.0390316290151505,-1.20833630080321,-2.7585078642939354
-0.0451674,-1.1825295,-2.9784028,-0.04679354305797646,-1.2251036162271323,-3.0856329933934132
0.0382556,-1.2948466,-3.4200219,0.03932935586726257,-1.3311902760619359,-3.516014867860692
-0.0876219,-1.1916199,-3.246909,-0.09131132913163634,-1.2417945386793436,-3.3836241437297323
-0.3091375,-1.0141582,-2.4620553,-0.3173122386273109,-1.040976292957807,-2.527161146309443
-0.5107318,-0.7768517,-2.3559027,-0.5203825884705535,-0.7915310902977843,-2.400419839161701
-0.2433246,-1.0682512,-2.8242026,-0.2494240008000191,-1.0950289784239708,-2.894996689861264
-0.4689974,-0.8753529,-2.6765329,-0.491858648903221,-0.9180219223123974,-2.807000328656449
-0.1937522,-1.1111901,-3.1333527,-0.20136886439389165,-1.1548725049972846,-3.256529086867319
-0.5515405,-0.8495465,-3.0460241,-0.5802617584996428,-0.8937863058419404,-3.204644628451205
-0.3159891,-1.0700234,-3.4183526,-0.33107364894865077,-1.1211037073697847,-3.581536415892534
-0.4493538,-0.96192,-3.2649686,-0.4723118730078585,-1.0110657501588263,-3.4317801135271258
-0.6354082,-0.6533949,-2.5416669,-0.6563129935207418,-0.6748914520936081,-2.625287195965655
-0.5780874,-0.7537654,-2.8130314,-0.602540811527982,-0.7856500865054558,-2.9320241586474562
-0.7422326,-0.5106157,-2.7070451,-0.763921931402568,-0.525536781527077,-2.786149680283321
-0.6492802,-0.7645247,-3.4416273,-0.6786564521246878,-0.7991151131109363,-3.5973414451164056
-0.7596787,-0.5861539,-3.2768513,-0.7718163409860266,-0.595519077147601,-3.329206650550166
-0.8137113,-0.2551767,-2.5976115,-0.8539364425664434,-0.2677911483149424,-2.726022267946486
-0.8084732,-0.3930036,-2.9022369,-0.8434885382295003,-0.4100247628281696,-3.0279340865927487
-0.869485,-0.1193815,-2.7715387,-0.9094691506446447,-0.1248713795035954,-2.898990721481984
-0.8687233,-0.3071833,-3.1127608,-0.911165698242565,-0.322191065938896,-3.2648380304684883
-0.9040545,-0.3208672,-3.4655745,-0.9550997174186813,-0.33898417855220403,-3.6612496543553372
-0.909165,-0.1169891,-3.3201709,-0.936599446237299,-0.12051929658070867,-3.4203584897715977
-0.7246655,0.0661791,-2.0531129,-0.7473735042294818,0.06825287787779782,-2.1174489231952585
-0.7694196,0.0275281,-2.3246714,-0.8181000159781956,0.029269775620284908,-2.471751056879828
-0.6561405,0.3142566,-2.2679186,-0.6978865589536769,0.3342507545296809,-2.4122118780063726
-0.5493403,0.3831708,-2.0366653,-0.5814068369092568,0.405537556272477,-2.1555511764125854
-0.2947958,0.6118451,-2.2483976,-0.31443916689903567,0.652614669256676,-2.398216895226429
0.1516079,0.8335516,-2.2152297,0.15879325618333806,0.8730572269705689,-2.320219047009022
-0.8365115,0.0399615,-2.6130832,-0.8803507819168864,0.0420557730187471,-2.750027750167069
-0.7874098,0.1291777,-2.4413112,-0.8251290417014842,0.13536569116894634,-2.5582571755534413
-0.6977611,0.2764956,-2.7791243,-0.7094760840309948,0.2811377927772132,-2.8257841049026373
-0.8684243,0.0930517,-3.5720939,-0.9087675395096142,0.09737447979770576,-3.7380379434342195
-0.8245565,0.0753563,-3.1936934,-0.8708694522335452,0.07958884528027697,-3.3730739153228293
-0.7531527,0.2809505,-3.3758059,-0.7708355100989095,0.2875467643945825,-3.4550643752872534
-0.5998396,0.3736993,-2.6139225,-0.6113595682340762,0.38087622540655286,-2.664123093902665
-0.4595469,0.5085145,-2.4371236,-0.47905826510229327,0.530104923239304,-2.540598584509776
-0.5059742,0.4971509,-2.9037762,-0.5200759474526884,0.5110067377831848,-2.98470585734523
-0.3616564,0.6188324,-2.7731817,-0.3713659338794967,0.6354464407124835,-2.8476344171927557
-0.6249665,0.4519571,-3.2446746,-0.6557336559761602,0.47420698793836635,-3.4044102170452106
-0.4259236,0.5877233,-3.0734487,-0.4355880633370907,0.601059096103348,-3.1431871044452553
-0.7684089,0.1741046,-2.9872289,-0.8028539456676043,0.1819090917204108,-3.121135776768459
-0.6286684,0.4860973,-3.5638044,-0.6650392788715389,0.5142198937522581,-3.7699841573319373
-0.4211082,0.6143525,-3.3943441,-0.44606160926046196,0.6507568952663186,-3.595481141497018
-0.2366356,0.6687618,-2.6025163,-0.2488805906441215,0.7033676749577233,-2.7371866021213784
-0.0015844,0.7602598,-2.411376,-0.0016728686716953028,0.8027106802381575,-2.546020806663679
-0.1446843,0.7526718,-2.942421,-0.14910927536473184,0.7756912580388362,-3.0324110019398764
0.0489402,0.8143797,-2.759481,0.0520274889923244,0.8657531206926504,-2.9335570216719247
-0.2352836,0.6941247,-3.2199447,-0.24712355407346834,0.7290544807805559,-3.381978931740367
0.0971727,0.848311,-3.099422,0.10051159121035241,0.8774592910482601,-3.2059193276750864
-0.1462679,0.7462941,-3.6142088,-0.15417993073960964,0.7866631889114378,-3.809711238504741
0.2009578,0.9005826,-3.4813505,0.21408400030897762,0.9594070278270357,-3.7087460228847022
-0.1275329,0.6675612,-2.0575922,-0.13481585037490854,0.7056832460901805,-2.1750939731455876
1.6637868,-0.1138368,-1.9035468,1.7180401609720535,-0.11754883149484265,-1.9656183416588215
0.8352251,-1.0904763,-2.1578653,0.868568876527121,-1.1340101905108595,-2.2440113920401323
0.753499,-1.125471,-1.9050994,0.7979426608045407,-1.191854699738616,-2.017467951958973
0.4260849,-1.1921782,-2.105122,0.45126104437643366,-1.2626206176628576,-2.229507669151868
0.2302274,-1.153025,-1.8706176,0.23820527524994192,-1.1929797995158886,-1.935438528582548
1.6525666,-0.3225521,-2.5185345,1.7393858651934375,-0.3394977022580876,-2.6508482685672217
1.5745417,-0.3418935,-2.0527015,1.632056384728391,-0.3543821478796886,-2.1276823529135784
1.4369711,-0.5963483,-2.2628993,1.532753432486952,-0.6360983208240992,-2.4137344651171633
1.6927132,-0.0979009,-2.2802266,1.8030139681505954,-0.10428032947017522,-2.4288109824798085
1.6328375,-0.3280162,-2.83258,1.7507373843454046,-0.3517007810090833,-3.03710791805621
1.4791035,-0.5897885,-2.7081399,1.5332161621973854,-0.6113657769575644,-2.807216576914064
1.7098541,-0.1168607,-2.6754564,1.7828715325570215,-0.12185110724048695,-2.7897088132592667
1.7376276,-0.1925828,-3.5106086,1.8196432661042532,-0.20167266863596214,-3.6763086054328786
1.6833202,-0.2579648,-3.0350886,1.7640406215332431,-0.2703350117973388,-3.1806305065147202
1.5516402,-0.4699363,-3.2497549,1.6024472167583428,-0.485323927537269,-3.356165104933339
1.6803159,-0.0135081,-3.3737937,1.7771538819715824,-0.014286582869959352,-3.568228195023488
1.3111209,-0.767213,-2.4807735,1.361441073970059,-0.7966582568272622,-2.57598436430726
1.202358,-0.862468,-2.0466451,1.2989091030598299,-0.9317254397590445,-2.210993690001477
1.0900711,-0.9546526,-2.3023131,1.1295355939151324,-0.989214457225428,-2.3856651137591753
1.1021141,-0.9454782,-2.7055449,1.175984070872752,-1.008849539768561,-2.886885945321825
1.3948704,-0.7089044,-3.4635341,1.4706454378496245,-0.7474149725533822,-3.651687370383374
1.1583498,-0.9437861,-3.2375096,1.2078666213374705,-0.9841308108071223,-3.3759057774254595
0.8780245,-1.1051739,-2.5354366,0.9270376539553273,-1.1668670059533186,-2.676969944934876
0.6582488,-1.1763069,-2.3545003,0.6853475008623143,-1.2247329492466927,-2.451430061679672
0.6659753,-1.1941099,-2.6995817,0.7158053189604509,-1.283456335157373,-2.9015714844503933
1.244044,-0.8473795,-2.9508731,1.2959140066089245,-0.882710710363353,-3.0739087861968692
0.9685537,-1.1192748,-3.421382,1.0067594093932988,-1.1634258757122116,-3.556342329422585
0.6571246,-1.2065395,-3.1954653,0.674471859136792,-1.238390618289097,-3.279821546321819
0.1945121,-1.2047542,-2.2476605,0.20497903371766804,-1.269583495233984,-2.3686098572550014
0.7116128,-1.1533958,-2.8520019,0.7555383956937775,-1.224591255710888,-3.028046909838616
0.6250795,-1.2016447,-3.0544934,0.6437940982783552,-1.2376214002978254,-3.1459435546201524
0.5055806,-1.2788484,-3.4202028,0.5335413392079968,-1.3495741094100604,-3.609354437798722
0.303599,-1.279575,-3.2707338,0.31622748634652154,-1.332800127279241,-3.4067830529171914
0.2540946,-1.220909,-2.8294222,0.25932056673559006,-1.2460194502857698,-2.8876149608777997
0.2421382,-1.2455966,-3.1090614,0.2497855017937019,-1.2849355110574414,-3.2072529733285755
1.6891219,0.2493643,-3.4865577,1.754165042189378,0.25896658958126395,-3.620814835753536
1.6645492,0.0725408,-2.0643372,1.7103842500461655,0.07453828448311946,-2.1211808180042993
0.2600625,0.839393,-1.9693601,0.2772731622637598,0.8949431444059184,-2.0996902766184062
0.2585537,0.8747905,-2.5817029,0.2657824947814097,0.8992484017868503,-2.6538836518154647
0.4394732,0.8925775,-2.3981885,0.4556486963319461,0.9254302065523623,-2.4864575668852282
0.3096627,0.8621461,-2.8995471,0.3268315055472877,0.9099465575438127,-3.060308342264896
0.4915282,0.8932693,-2.7336228,0.507614450769204,0.9225033377708364,-2.8230861143514723
0.5533651,0.8880628,-3.0427434,0.5788591033357082,0.9289766125724197,-3.1829251902670475
0.6987998,0.9298281,-2.1797641,0.7374927165009159,0.9813131763172876,-2.30045879726951
0.8109628,0.8790191,-1.9129677,0.8603540814507327,0.9325553161725171,-2.0294760356189223
1.1142827,0.7611168,-2.0975068,1.1454937684878042,0.7824356884400865,-2.156257984406287
1.2538523,0.6971781,-1.8874519,1.2717063213934061,0.70710545166049,-1.9143279575720322
1.4912617,0.5012198,-2.0646485,1.5661913745270324,0.5264040023975431,-2.16838846738314
1.5764482,0.2996489,-1.8450339,1.6084195751642656,0.30572597084790953,-1.8824523644999358
0.7077523,0.8962515,-2.5636462,0.7549337083687662,0.9559989681786539,-2.7345484185801947
0.8825909,0.863236,-2.3900608,0.9183897587806337,0.8982498027237299,-2.487004297895037
0.8312171,0.8617024,-2.9396587,0.8642812613428267,0.8959792058827241,-3.0565924704309064
1.0023735,0.8594495,-2.7172705,1.0346612270233646,0.887133462960281,-2.8047972434271173
0.5355134,0.9322018,-3.6289539,0.5486528992290299,0.9550745513305929,-3.717994878192582
0.5894655,0.9058246,-3.2915165,0.6260088904995526,0.9619803921233745,-3.495571144071995
1.1530275,0.7848415,-2.5199161,1.2352267833164596,0.8407928184351763,-2.6995608157050532
1.3334742,0.6909347,-2.3222071,1.3950655639960623,0.7228480363099264,-2.4294666951015325
1.1561335,0.7987252,-3.2415775,1.1898110364440044,0.8219916281691905,-3.336002879415366
1.287468,0.7287816,-3.0419948,1.341189071635169,0.7591908439889714,-3.16892550473566
0.8912674,0.8672484,-3.1214659,0.9196602609757721,0.8948760942841855,-3.220905582568119
1.4215967,0.6604801,-3.321913,1.4863102201871288,0.6905462870448537,-3.4731321776932127
1.1121221,0.8144135,-3.4761657,1.1659559969497417,0.8538363767088419,-3.644434585290587
1.4606741,0.5373728,-2.5763062,1.5454349374877467,0.5685557781681864,-2.725805579181758
1.623107,0.2738271,-2.2287213,1.6842292117334923,0.2841387541205035,-2.3126494545785605
1.4638856,0.5799147,-2.8818432,1.4680146660876494,0.5815504194315588,-2.8899717867058485
1.5904235,0.3540985,-2.7437556,1.618908035273082,0.36044041535361204,-2.792896349724156
1.527934,0.5450765,-3.1573074,1.6187331330602472,0.5774682614579647,-3.3449338123481143
1.6785532,0.2965753,-2.9289703,1.7754026709486552,0.31368715615173753,-3.0979665665343727
1.5348968,0.6169436,-3.5088544,1.6316907669191678,0.6558494198631937,-3.7301304732303153
1.6320555,0.4108492,-3.3411295,1.7077401634122589,0.4299018507310541,-3.496070469608122
1.6894579,0.1934776,-2.4699058,1.772945463035299,0.20303863926941199,-2.591960582287709
1.7089053,0.241074,-3.1983478,1.7594730173857431,0.2482075502915525,-3.292989175184285
1.7282476,0.3772934,-3.6627328,1.803341368478099,0.3936871061031734,-3.821881528967041
-0.2683831,-0.9066017,-0.3034971,-0.275981559657589,-0.9322693983124184,-0.31208970687630955
-0.1441105,-0.971895,-1.7608288,-0.14866176282028315,-1.0025891519092578,-1.816438867623968
-0.6046509,-0.6000023,-0.2782951,-0.636566268533004,-0.6316723008635562,-0.29298438711993846
-0.5405832,-0.5510607,-0.5272148,-0.5612192774682917,-0.5720967427311301,-0.5473405557675303
-0.7997823,-0.2011042,-0.2709106,-0.8325094089786093,-0.20933338820466027,-0.281996267599371
-0.6222303,-0.0909807,-0.5695389,-0.6387089313754298,-0.09339015742690218,-0.5846220960241534
-0.5461915,-0.1741271,-0.9248775,-0.5723563935799835,-0.182468527944029,-0.9691830619906592
-0.5426044,-0.4364739,-0.753324,-0.5760125712033897,-0.46334761273990993,-0.7997061840803766
-0.4674769,-0.6489942,-1.7552482,-0.48875973586663224,-0.6785409798237652,-1.835159441273744
-0.5592197,-0.358154,-1.5588166,-0.5787538045080087,-0.3706646781216066,-1.613267625908456
-0.672143,-0.4369672,-1.9251528,-0.6841856793956782,-0.44479627193265003,-1.9596454570061612
-0.6175291,-0.1903569,-1.8482445,-0.6417974847904242,-0.19783776931727154,-1.920878985909709
-0.7136988,0.1167271,-0.2356165,-0.751387320037887,0.12289114517888279,-0.24805877562314355
-0.5760635,0.2150395,-0.619892,-0.6040273221338315,0.2254781518669349,-0.6499833868526387
-0.6786118,0.2493396,-0.4870849,-0.6853903395972255,0.2518302114979969,-0.491950309475433
-0.5368889,0.220177,-0.791434,-0.5519589455726333,0.2263571937496672,-0.8136489246291578
