X,Y,Z,X_new,Y_new,Z_new
-1.6020028,-0.2257802,-4.3444463,-1.6770211521679554,-0.23635300209257526,-4.54788739417797
-1.4334133,-0.5533966,-4.372538,-1.4594429031707117,-0.5634458257843715,-4.451939683372728
-1.2345156,-0.8367557,-4.3836153,-1.2761543669486883,-0.8649784908543939,-4.531469515750214
-1.0047517,-1.0815467,-4.3904628,-1.0256335441687985,-1.1040245815011493,-4.481710179843703
-0.7379196,-1.290885,-4.4011524,-0.783063073873665,-1.3698570631778937,-4.670400307744174
-0.4468756,-1.4446511,-4.4058977,-0.4704067740829826,-1.520722240432085,-4.637899504910611
-0.1307181,-1.538356,-4.4120872,-0.13643507254490836,-1.6056361931507195,-4.605050388633721
0.2067819,-1.5682444,-4.4227532,0.21646906054268425,-1.6417123160650209,-4.629946964488433
0.5386543,-1.5328674,-4.4309761,0.5674439736848612,-1.6147951823423325,-4.667800267233824
0.8541343,-1.4270606,-4.4376647,0.8960010777812403,-1.4970102894347452,-4.655184031400876
1.1415676,-1.2609148,-4.4376513,1.1899136383243203,-1.3143152602482608,-4.625588361125219
1.3862814,-1.0455152,-4.4407243,1.4577144590162654,-1.0993890736478773,-4.669548347554028
1.5964921,-0.7860467,-4.4422773,1.703840836248849,-0.8389007791887276,-4.740977715881763
1.7767045,-0.4875088,-4.4505195,1.9053552073914313,-0.5228091844924959,-4.772780451066629
1.9107787,-0.1680697,-4.4578627,2.002685758008062,-0.17615372965099912,-4.672282635579602
1.2329284,-0.2028468,-3.4345918,1.2784998866581796,-0.21034442130538514,-3.5615411462799567
1.3643348,-0.1523848,-3.6827272,1.4346390903668689,-0.16023720193733768,-3.872498451463179
1.3865942,-0.2876825,-4.0018919,1.422532608994844,-0.2951387920756911,-4.105614840608979
1.0988149,-0.522444,-3.5551933,1.1305381028844195,-0.5375271564149227,-3.6578330788646913
1.0841426,-0.6221401,-3.7976817,1.1211200094738945,-0.6433597524957414,-3.9272111837343497
1.5947657,-0.0478718,-4.1486047,1.6548756814775598,-0.04967618606830925,-4.304974097507557
1.4771217,-0.3987782,-4.2194764,1.544289776830209,-0.4169115499980485,-4.41134557030496
1.2293223,-0.673529,-4.1430386,1.268272973342108,-0.6948695451649552,-4.274309417386412
1.0916411,-0.8899507,-4.1627703,1.1543021834290577,-0.9410345910887913,-4.401716687291852
1.4759579,-0.6610238,-4.3220268,1.5436322390787778,-0.6913324888727261,-4.520196617154516
0.9672794,-0.8771079,-4.0355043,1.008594421673716,-0.9145714621297087,-4.207871195871941
0.8105095,-0.7699096,-3.5231338,0.8510656417175718,-0.8084342105657233,-3.6994237925081292
0.6905178,-0.9722059,-3.8143557,0.7402747030000093,-1.0422605092545865,-4.089208175305391
0.9559842,-1.0900843,-4.228074,0.9835263196957461,-1.1214898737208354,-4.349885762360166
0.7455656,-1.0618837,-4.0752434,0.7720591018987719,-1.0996174927369837,-4.220056235726135
0.410988,-0.9878507,-3.5235031,0.42820241017330973,-1.0292272539134744,-3.6710865516100917
0.468,-1.1692911,-4.0554306,0.4994056196034619,-1.2477575775476786,-4.327574426392819
0.1559798,-1.2298005,-4.0584032,0.16260194326786007,-1.282011844686209,-4.23070325057797
0.3252558,-1.343497,-4.2471589,0.3452878829955082,-1.4262412382525271,-4.508735909787101
0.2205972,-0.9599455,-3.3199991,0.2304868372280804,-1.0029810088538216,-3.4688386441853
-0.0108988,-1.0004554,-3.5198516,-0.011317733278379673,-1.0389113823645402,-3.655149336466211
-0.4738843,-0.7931786,-3.6097408,-0.5040598861154049,-0.8436859266812096,-3.8395986880218036
-0.0678412,-1.1672158,-3.9861537,-0.0702965605644788,-1.2094605663891052,-4.1304236215068615
-0.2796033,-1.1418717,-4.0852243,-0.29531408065913783,-1.2060329449480278,-4.314771172017176
-0.451357,-1.2503625,-4.2385798,-0.4834897815055645,-1.339377680921646,-4.5403306504516365
-0.0432698,-1.3174781,-4.2381983,-0.0451027769159971,-1.3732885485029218,-4.417735058878436
-0.58805,-0.9828239,-4.0547001,-0.60096369857505,-1.0044069143643484,-4.143742145580521
-0.829259,-0.8126613,-4.1107271,-0.8412896571832881,-0.8244511624029709,-4.170364376790668
-0.8477082,-0.4776744,-3.6273878,-0.8927963940818392,-0.5030811095907838,-3.8203225446874947
-1.2071105,-0.0728538,-4.1460294,-1.266739310055562,-0.07645262993481201,-4.350834842067959
-1.1754939,-0.0387471,-3.776982,-1.2333499357397648,-0.04065417378610152,-3.9628793539381597
-1.0225404,-0.5686171,-4.0988719,-1.0569140504158745,-0.5877316948031864,-4.23665930653186
-1.1915226,-0.2969769,-4.1304591,-1.2105835122419744,-0.30172767067677403,-4.1965344882672175
-1.3836929,-0.1035157,-4.2366346,-1.4538949568798774,-0.10876759878430418,-4.451581473810263
1.649796,-0.2721869,-4.3521632,1.7483460770259913,-0.2884459041195795,-4.612138383955886
0.6810321,-1.2677397,-4.2491807,0.7230487192996962,-1.3459535409423153,-4.511336048929245
1.2060359,-0.9483226,-4.2776125,1.2649244039029732,-0.9946274397907373,-4.486480412142297
-1.2617418,-0.4973381,-4.2704306,-1.3287060445244034,-0.5237332548087748,-4.497074560692192
-0.7847541,-1.0364039,-4.2401976,-0.8063658980680789,-1.0649460277872516,-4.356970859674531
-1.0160176,-0.79556,-4.265537,-1.0695956028575258,-0.8375125369967343,-4.490473018406455
-0.2677086,-0.9880212,-3.8221991,-0.2753667998835581,-1.0162850056408832,-3.9315387502860046
0.2168529,-1.1341267,-3.80229,0.2336919219836522,-1.222193700411555,-4.097544732116661
-0.7326293,-0.6636869,-3.9193831,-0.7632615536990152,-0.6914365757193752,-4.083257978417819
0.9066647,-1.2610324,-4.3421454,0.9645406439041746,-1.341529016272528,-4.619321475779911
-1.0265573,-0.3420805,-3.9362311,-1.0608891830190808,-0.35352094049865385,-4.067873265187728
-1.7279402,0.0855869,-4.3251769,-1.8110454842729429,0.08970320197303121,-4.533196283891448
-1.5691225,0.4306145,-4.3192578,-1.6503837151726524,0.45291502627565033,-4.542942144257352
-1.4001308,0.7459266,-4.3205261,-1.4551223154946573,0.77522360152427,-4.4902190158141675
-1.2032083,1.0378828,-4.3204426,-1.267770164714024,1.0935736134049712,-4.552269317490151
-0.9759578,1.3175117,-4.3606196,-1.0329308970237696,1.3944235520432458,-4.615177741299297
-0.7284442,1.5304828,-4.3562891,-0.758256047550257,1.5931183730636478,-4.53457183810684
-0.4269103,1.7000026,-4.3535444,-0.4393588587576429,1.7495740960595836,-4.480492270003153
-0.0939853,1.7929348,-4.3588066,-0.09653927706020213,1.8416564016721562,-4.477253762122775
0.2666972,1.8314869,-4.3725959,0.28084614345199543,1.928651791799278,-4.604572884113546
-1.2676325,0.1333006,-4.1776554,-1.3543132782760445,0.14241570217090813,-4.463323700111523
-1.4539526,0.1593461,-4.1951456,-1.5066616414407894,0.1651227533711815,-4.347229033311749
-0.660336,0.838998,-3.3218431,-0.6902931183175451,0.877060383929066,-3.4725434204111556
-1.0742006,0.3584979,-3.7066998,-1.1138560992889208,0.3717323119138731,-3.843537399311659
-0.8567365,0.9085851,-3.9299354,-0.8911374223562711,0.9450679222903599,-4.087735846882515
-0.8371922,0.7637641,-3.6537235,-0.8702591663304463,0.7939308428090033,-3.7980363017141827
-1.2280559,0.3835243,-4.0847668,-1.249456563064221,0.390207769637857,-4.15594981209474
-1.0680014,0.7090014,-4.0490153,-1.1104094869380399,0.737154352805485,-4.209793172440854
-1.4389455,0.4015445,-4.2408625,-1.4848066142045309,0.4143422593124279,-4.376024449801582
-0.9815659,0.9447171,-4.1355719,-0.9984803154243221,0.9609965342059569,-4.206836377641037
-0.7279676,1.1196049,-4.0372379,-0.7486919878619065,1.1514787446596948,-4.152173350603006
-0.2130769,1.098476,-3.3262167,-0.22833003738405175,1.1771105462182132,-3.564324351717418
-0.426388,1.0761918,-3.5901103,-0.4493218061098648,1.134076107434136,-3.7832088241921173
0.0821938,1.2265426,-3.5872094,0.08514470096496884,1.2705776213996116,-3.7159964822374114
-0.5340036,1.2970759,-4.093091,-0.5708699426580879,1.3866229453437913,-4.375668299734937
-0.3206842,1.2950288,-3.9722149,-0.34103495864100675,1.3772118902238173,-4.224293383131102
-0.3030278,1.4771037,-4.1246402,-0.31344271275155744,1.5278710096676367,-4.266402004740576
-0.60876,1.4444157,-4.2581101,-0.6371737710604495,1.5118335609237121,-4.456856675878159
-0.0256514,1.4151432,-4.027532,-0.026865254353518025,1.4821094370931578,-4.218119541114058
0.3007736,1.4888147,-4.2160086,0.3139487239493923,1.5540309231332055,-4.400687161804308
0.0276503,1.6374947,-4.2753432,0.02897851313191727,1.7161535920910416,-4.4807140994728165
0.4069547,1.669352,-4.3020934,0.4240487250317389,1.7394726912582241,-4.4828017006253
0.3119125,1.3312018,-3.9579048,0.3264917391693681,1.3934240880612137,-4.1429029667576325
-0.5531859,1.1199416,-3.8499263,-0.5817983970279621,1.1778684663599182,-4.049056474533774
-1.0205264,0.5622008,-3.8926419,-1.0662002396583472,0.5873621963097814,-4.066857777206081
-1.2114694,0.6665683,-4.2001097,-1.2845031870597066,0.7067525648959608,-4.453314541539711
-0.8174167,1.2133307,-4.2160968,-0.8497391997038131,1.2613085321037205,-4.3828107753436
-1.2232103,0.1844955,-3.9245011,-1.2740109865456932,0.19215771316530028,-4.087488077978625
-0.1406998,1.2469365,-3.8218411,-0.1483088119940173,1.314370531777429,-4.028525365145566
